PlayerID,Name,Country,Position,Club,Season,Salary
7216,Javier Dubois,Brazil,Left Winger,Borussia Dortmund,2024,18447347
7217,Ben Silva,Spain,Central Midfield,Leicester City,2023,2863452
7218,Sven Garcia,Spain,Left-Back,Bayer 04 Leverkusen,2024,11096235
7219,Mateo Rossi,France,Central Midfield,AC Milan,2022,17962426
7220,Kai Garcia,Germany,Centre-Back,Sevilla FC,2023,7126207
7221,Diogo Williams,Brazil,Left-Back,SSC Napoli,2022,15722533
7222,Hugo Williams,Uruguay,Right-Back,FC Porto,2023,8120685
7223,Ben Muller,Brazil,Left-Back,Liverpool FC,2023,39280242
7224,Arthur Garcia,France,Left Winger,Juventus FC,2022,16705363
7225,Ben Dubois,France,Centre-Back,Leicester City,2024,4744857
7226,Diogo Santos,England,Right-Back,Real Sociedad,2024,3353455
7227,Liam Dubois,England,Defensive Midfield,Arsenal FC,2023,15494646
7228,Liam Fernandez,Germany,Centre-Back,Leicester City,2022,4260340
7229,Kai Rossi,Argentina,Defensive Midfield,Aston Villa,2024,8834583
7230,Owen Jones,France,Left Winger,Atlético de Madrid,2023,16643713
7231,Enzo Costa,England,Centre-Forward,Man United,2024,54636651
7232,Ben Brown,England,Goalkeeper,Olympique Lyon,2024,6276084
7233,Ben Brown,Germany,Right Winger,West Ham United,2022,10638704
7234,Diogo Silva,Germany,Central Midfield,AC Milan,2023,18879192
7235,Liam Brown,France,Right Winger,Olympique Lyon,2022,8756375
7236,Javier Silva,Netherlands,Attacking Midfield,Real Sociedad,2022,1111913
7237,Hugo Rossi,Germany,Central Midfield,West Ham United,2022,8309265
7238,Antonio Costa,Belgium,Right-Back,Olympique Marseille,2024,6124348
7239,Diogo Brown,Spain,Attacking Midfield,Real Sociedad,2024,3105734
7240,Kai Rossi,Netherlands,Central Midfield,RB Leipzig,2024,10021432
7241,Florian Schmidt,Portugal,Left-Back,Man City,2022,32413560
7242,Arthur Costa,Germany,Defensive Midfield,Inter Milan,2022,22763873
7243,Mateo Dubois,France,Right-Back,Real Madrid,2023,41943515
7244,Javier Dubois,Brazil,Goalkeeper,AS Roma,2023,3460468
7245,Arthur Fernandez,Netherlands,Attacking Midfield,Borussia Dortmund,2022,16586247
7246,Liam Silva,France,Right-Back,Inter Milan,2024,21800037
7247,Sven Muller,Brazil,Goalkeeper,Crystal Palace,2022,2363107
7248,Antonio Brown,France,Centre-Forward,Man City,2023,32251442
7249,Arthur Silva,England,Centre-Forward,Real Sociedad,2024,5771447
7250,Kai Schmidt,Belgium,Right Winger,West Ham United,2024,9866146
7251,Javier Costa,Belgium,Attacking Midfield,Juventus FC,2022,41022085
7252,Hugo Silva,Italy,Right Winger,Sevilla FC,2022,12514280
7253,Liam Rossi,Brazil,Central Midfield,Arsenal FC,2022,22771458
7254,Sven Brown,Argentina,Attacking Midfield,FC Barcelona,2023,16153781
7255,Ben Garcia,Portugal,Defensive Midfield,AC Milan,2023,9616802
7256,Mateo Costa,Argentina,Right Winger,FC Porto,2024,3482065
7257,Ben Jones,Brazil,Defensive Midfield,Aston Villa,2024,12553374
7258,Mateo Brown,Belgium,Central Midfield,Tottenham Hotspur,2023,11156376
7259,Antonio Fernandez,Argentina,Goalkeeper,Sevilla FC,2022,9348679
7260,Hugo Brown,France,Right-Back,Atlético de Madrid,2024,28617017
7261,Hugo Dubois,Portugal,Attacking Midfield,AS Roma,2024,10139665
7262,Leo Silva,England,Left Winger,Bayern Munich,2023,28672747
7263,Florian Dubois,England,Central Midfield,Real Sociedad,2024,6642597
7264,Arthur Williams,Germany,Attacking Midfield,FC Porto,2024,10430345
7265,Leo Schmidt,Portugal,Centre-Back,Everton FC,2024,3517920
7266,Kai Rossi,Netherlands,Defensive Midfield,FC Barcelona,2023,31680121
7267,Ben Schmidt,France,Goalkeeper,FC Barcelona,2023,21555963
7268,Owen Santos,Germany,Defensive Midfield,Tottenham Hotspur,2024,12715476
7269,Hugo Garcia,Nigeria,Centre-Back,Sevilla FC,2024,13049562
7270,Leo Santos,Portugal,Goalkeeper,Aston Villa,2022,2233421
7271,Kai Williams,Brazil,Defensive Midfield,Man United,2024,24707974
7272,Leo Garcia,Brazil,Defensive Midfield,Sevilla FC,2023,5402682
7273,Owen Brown,Argentina,Centre-Back,Aston Villa,2024,2501201
7274,Owen Schmidt,Spain,Left-Back,West Ham United,2022,4539035
7275,Liam Santos,Belgium,Centre-Forward,Villarreal CF,2023,2146197
7276,Mateo Garcia,England,Attacking Midfield,AC Milan,2022,20799762
7277,Kai Silva,England,Left-Back,Olympique Lyon,2023,7605699
7278,Sven Dubois,Argentina,Goalkeeper,AC Milan,2023,17408410
7279,Mateo Brown,Portugal,Right Winger,Villarreal CF,2023,8882425
7280,Javier Williams,Spain,Defensive Midfield,Chelsea FC,2024,25960673
7281,Mateo Rossi,Germany,Right Winger,Inter Milan,2023,27248827
7282,Enzo Costa,Germany,Left-Back,FC Barcelona,2023,12323052
7283,Enzo Brown,Belgium,Right Winger,West Ham United,2024,6186681
7284,Kai Silva,Brazil,Right-Back,Juventus FC,2023,32313500
7285,Liam Williams,Spain,Right-Back,SSC Napoli,2022,12627675
7286,Leo Bakker,Belgium,Left Winger,Bayern Munich,2024,56944009
7287,Sven Silva,England,Attacking Midfield,Olympique Marseille,2022,4709291
7288,Florian Santos,France,Central Midfield,Olympique Lyon,2024,8099803
7289,Florian Garcia,Brazil,Goalkeeper,AS Roma,2022,8765607
7290,Liam Schmidt,Argentina,Defensive Midfield,Real Madrid,2022,27988586
7291,Florian Jones,Belgium,Right-Back,Man United,2024,51278932
7292,Arthur Schmidt,Spain,Defensive Midfield,Bayer 04 Leverkusen,2022,6428994
7293,Enzo Dubois,Spain,Right-Back,AS Roma,2022,6932296
7294,Mateo Jones,Portugal,Goalkeeper,Bayer 04 Leverkusen,2024,6932104
7295,Sven Bakker,Brazil,Central Midfield,Man City,2022,53479050
7296,Arthur Brown,Netherlands,Central Midfield,Man City,2022,53911875
7297,Arthur Garcia,Croatia,Centre-Forward,Borussia Dortmund,2022,19006769
7298,Hugo Dubois,Italy,Left Winger,FC Porto,2024,11829523
7299,Owen Brown,Netherlands,Right-Back,Chelsea FC,2022,25883193
7300,Leo Silva,England,Central Midfield,Borussia Dortmund,2024,15171636
7301,Mateo Santos,England,Attacking Midfield,FC Barcelona,2022,26490528
7302,Kai Bakker,France,Attacking Midfield,SSC Napoli,2023,14476230
7303,Hugo Jones,Netherlands,Centre-Back,Bayer 04 Leverkusen,2024,11379546
7304,Enzo Muller,Brazil,Goalkeeper,SL Benfica,2024,11706875
7305,Ben Fernandez,England,Defensive Midfield,Man City,2024,32125717
7306,Florian Brown,Spain,Attacking Midfield,Everton FC,2024,2759767
7307,Antonio Rossi,Germany,Right-Back,Everton FC,2023,7021229
7308,Diogo Rossi,Netherlands,Right Winger,Inter Milan,2023,36831714
7309,Liam Dubois,Belgium,Left-Back,Everton FC,2022,2062053
7310,Arthur Brown,Netherlands,Defensive Midfield,Olympique Marseille,2024,7091393
7311,Florian Dubois,Argentina,Left Winger,Bayern Munich,2022,40400721
7312,Ben Silva,Brazil,Defensive Midfield,Inter Milan,2024,27849063
7313,Owen Garcia,France,Goalkeeper,Real Sociedad,2023,7846821
7314,Javier Santos,Germany,Centre-Forward,RB Leipzig,2022,7162140
7315,Antonio Costa,Belgium,Right-Back,Inter Milan,2024,14898237
7316,Owen Schmidt,Brazil,Attacking Midfield,Tottenham Hotspur,2022,18178312
7317,Arthur Williams,Portugal,Defensive Midfield,Arsenal FC,2023,12362964
7318,Mateo Santos,Portugal,Right Winger,Real Sociedad,2024,3488651
7319,Florian Silva,Argentina,Right Winger,FC Barcelona,2024,14010025
7320,Enzo Brown,Germany,Defensive Midfield,Villarreal CF,2024,3719654
7321,Enzo Muller,Portugal,Central Midfield,FC Porto,2024,10518990
7322,Arthur Muller,England,Defensive Midfield,Inter Milan,2023,24747749
7323,Hugo Brown,Argentina,Right-Back,SL Benfica,2024,7471733
7324,Mateo Dubois,Spain,Left Winger,Atlético de Madrid,2023,24644178
7325,Sven Santos,Portugal,Right-Back,SSC Napoli,2023,14634829
7326,Leo Bakker,France,Right-Back,Man United,2024,41515444
7327,Mateo Santos,England,Goalkeeper,Arsenal FC,2022,22108802
7328,Florian Williams,Argentina,Defensive Midfield,Sevilla FC,2022,14221237
7329,Kai Muller,Netherlands,Defensive Midfield,SSC Napoli,2022,14873869
7330,Diogo Brown,Italy,Defensive Midfield,Liverpool FC,2023,49747246
7331,Mateo Santos,England,Left-Back,Man United,2022,18288359
7332,Javier Muller,Brazil,Attacking Midfield,Ajax Amsterdam,2023,14601503
7333,Javier Garcia,Brazil,Goalkeeper,Real Sociedad,2024,8239258
7334,Owen Schmidt,Spain,Attacking Midfield,Sevilla FC,2024,18354503
7335,Antonio Schmidt,Argentina,Right Winger,Tottenham Hotspur,2023,14395269
7336,Sven Jones,Nigeria,Left Winger,SL Benfica,2022,4703732
7337,Liam Santos,Portugal,Right Winger,Everton FC,2022,2583938
7338,Liam Williams,Germany,Centre-Forward,Olympique Marseille,2023,6358964
7339,Ben Silva,Germany,Right-Back,Bayer 04 Leverkusen,2022,6728028
7340,Javier Brown,Brazil,Centre-Back,Chelsea FC,2022,14577369
7341,Sven Dubois,France,Goalkeeper,Man City,2024,28874396
7342,Owen Bakker,Spain,Attacking Midfield,Man United,2022,27188100
7343,Liam Rossi,France,Right Winger,Paris Saint-Germain,2023,48568956
7344,Florian Brown,Italy,Goalkeeper,Liverpool FC,2024,31077133
7345,Diogo Silva,England,Central Midfield,Ajax Amsterdam,2023,8097489
7346,Mateo Dubois,Spain,Defensive Midfield,West Ham United,2022,6521408
7347,Liam Dubois,France,Left-Back,FC Porto,2024,9000500
7348,Arthur Costa,Portugal,Central Midfield,Man United,2022,42022529
7349,Mateo Garcia,Germany,Defensive Midfield,Juventus FC,2024,18021023
7350,Hugo Muller,Brazil,Defensive Midfield,Villarreal CF,2022,5744734
7351,Mateo Brown,Germany,Goalkeeper,Olympique Marseille,2023,7984651
7352,Leo Williams,Netherlands,Central Midfield,Arsenal FC,2023,13750744
7353,Leo Schmidt,Portugal,Right Winger,Aston Villa,2024,13446174
7354,Diogo Garcia,Spain,Centre-Back,SSC Napoli,2023,9854469
7355,Hugo Muller,Germany,Left Winger,Man City,2022,39792852
7356,Javier Costa,Colombia,Left Winger,RB Leipzig,2022,12076268
7357,Liam Brown,Argentina,Attacking Midfield,Borussia Dortmund,2023,7411045
7358,Mateo Jones,Germany,Centre-Forward,Everton FC,2022,6977812
7359,Javier Muller,Argentina,Left-Back,FC Barcelona,2024,25799596
7360,Hugo Costa,France,Right Winger,SL Benfica,2022,8528553
7361,Ben Dubois,Netherlands,Attacking Midfield,Paris Saint-Germain,2022,50025298
7362,Sven Williams,Brazil,Left-Back,Bayer 04 Leverkusen,2022,12019550
7363,Florian Santos,Germany,Left Winger,Olympique Marseille,2022,6157541
7364,Enzo Williams,England,Right Winger,Atlético de Madrid,2024,29219350
7365,Florian Santos,Germany,Defensive Midfield,AC Milan,2024,18800543
7366,Javier Costa,Brazil,Left Winger,FC Barcelona,2022,28265238
7367,Kai Rossi,Argentina,Defensive Midfield,FC Porto,2022,6510375
7368,Antonio Williams,Brazil,Defensive Midfield,Sevilla FC,2024,18853679
7369,Ben Santos,Italy,Right Winger,Real Madrid,2023,32464684
7370,Florian Bakker,Germany,Centre-Forward,West Ham United,2023,3746211
7371,Leo Williams,Portugal,Goalkeeper,Ajax Amsterdam,2022,6264949
7372,Javier Santos,Belgium,Right Winger,Sevilla FC,2024,20043580
7373,Owen Williams,Portugal,Attacking Midfield,Real Madrid,2023,57663312
7374,Sven Schmidt,France,Right-Back,Sevilla FC,2022,13375981
7375,Florian Brown,Argentina,Left Winger,Olympique Marseille,2023,2208749
7376,Mateo Costa,Brazil,Centre-Back,Man United,2022,20328170
7377,Arthur Williams,Senegal,Defensive Midfield,Liverpool FC,2023,30028785
7378,Antonio Brown,Spain,Goalkeeper,Paris Saint-Germain,2023,26346843
7379,Arthur Fernandez,France,Centre-Forward,Aston Villa,2022,9572984
7380,Antonio Bakker,Italy,Right Winger,West Ham United,2023,15269433
7381,Antonio Brown,Germany,Centre-Forward,Juventus FC,2024,30826626
7382,Owen Dubois,France,Defensive Midfield,Man United,2022,39625335
7383,Florian Dubois,France,Right-Back,Real Madrid,2022,25831557
7384,Leo Schmidt,England,Left Winger,Real Sociedad,2023,8721771
7385,Arthur Silva,Brazil,Right Winger,Tottenham Hotspur,2024,22201826
7386,Diogo Silva,Uruguay,Attacking Midfield,AS Roma,2024,5856532
7387,Arthur Garcia,Brazil,Defensive Midfield,Man United,2023,27438197
7388,Mateo Williams,Spain,Goalkeeper,Liverpool FC,2022,34955795
7389,Owen Silva,Argentina,Centre-Back,Bayer 04 Leverkusen,2023,2523712
7390,Sven Williams,France,Goalkeeper,Ajax Amsterdam,2024,4214569
7391,Ben Brown,Germany,Left Winger,West Ham United,2024,11312354
7392,Arthur Brown,Italy,Centre-Forward,Juventus FC,2024,26305458
7393,Ben Silva,Spain,Right-Back,FC Barcelona,2022,30819922
7394,Antonio Williams,Croatia,Centre-Forward,Juventus FC,2022,17174757
7395,Kai Jones,Germany,Central Midfield,AS Roma,2023,9194158
7396,Kai Santos,Spain,Attacking Midfield,Liverpool FC,2023,44054285
7397,Kai Brown,Argentina,Defensive Midfield,Real Sociedad,2023,7902319
7398,Kai Jones,Nigeria,Central Midfield,Arsenal FC,2024,18965155
7399,Owen Santos,England,Central Midfield,Real Madrid,2022,49498436
7400,Mateo Dubois,Brazil,Right-Back,Borussia Dortmund,2023,7904579
7401,Kai Santos,England,Centre-Forward,Villarreal CF,2024,3811825
7402,Owen Costa,Portugal,Right-Back,AS Roma,2023,5684684
7403,Antonio Muller,Brazil,Left-Back,Bayer 04 Leverkusen,2023,3435253
7404,Florian Muller,Brazil,Goalkeeper,Villarreal CF,2024,6684041
7405,Liam Costa,Argentina,Attacking Midfield,West Ham United,2024,10229496
7406,Sven Fernandez,Belgium,Right Winger,Atlético de Madrid,2023,12749457
7407,Florian Brown,Netherlands,Left-Back,FC Porto,2023,12229392
7408,Leo Garcia,Germany,Defensive Midfield,AS Roma,2023,3042706
7409,Florian Bakker,Netherlands,Defensive Midfield,Crystal Palace,2023,2045372
7410,Diogo Bakker,Argentina,Centre-Forward,SSC Napoli,2024,20071904
7411,Antonio Bakker,Croatia,Right Winger,Man City,2023,51503835
7412,Mateo Dubois,Italy,Goalkeeper,Liverpool FC,2022,35317261
7413,Leo Schmidt,Brazil,Defensive Midfield,SSC Napoli,2022,6280086
7414,Hugo Bakker,England,Left Winger,Chelsea FC,2024,17943117
7415,Antonio Schmidt,Netherlands,Centre-Back,Leicester City,2023,2553895
7416,Kai Muller,Wales,Central Midfield,Inter Milan,2022,26779924
7417,Enzo Garcia,Italy,Left-Back,RB Leipzig,2024,8234664
7418,Florian Garcia,England,Centre-Forward,AC Milan,2024,14201363
7419,Leo Jones,England,Right-Back,Olympique Marseille,2023,2576855
7420,Arthur Muller,Germany,Left-Back,SSC Napoli,2023,18684260
7421,Enzo Jones,Argentina,Centre-Forward,FC Porto,2024,5608502
7422,Kai Brown,Croatia,Centre-Back,SL Benfica,2024,6953852
7423,Javier Garcia,England,Left Winger,Man United,2022,54785775
7424,Sven Silva,Germany,Attacking Midfield,Villarreal CF,2023,6550306
7425,Diogo Williams,Portugal,Right-Back,FC Barcelona,2022,26757213
7426,Enzo Jones,France,Right-Back,AC Milan,2022,8778559
7427,Enzo Silva,Brazil,Right-Back,Real Sociedad,2023,2352851
7428,Ben Muller,Italy,Goalkeeper,Paris Saint-Germain,2024,23856811
7429,Leo Jones,England,Attacking Midfield,West Ham United,2024,12373829
7430,Florian Dubois,England,Right Winger,Chelsea FC,2023,20033701
7431,Mateo Jones,Netherlands,Central Midfield,Inter Milan,2023,13040965
7432,Javier Schmidt,Belgium,Centre-Back,Olympique Marseille,2023,764767
7433,Arthur Jones,Spain,Centre-Back,Villarreal CF,2022,7076424
7434,Antonio Garcia,Belgium,Defensive Midfield,Atlético de Madrid,2024,26514067
7435,Javier Santos,Argentina,Centre-Forward,Villarreal CF,2024,5014739
7436,Enzo Garcia,France,Right-Back,Everton FC,2024,5969648
7437,Ben Jones,France,Goalkeeper,Arsenal FC,2023,15816925
7438,Ben Jones,Germany,Defensive Midfield,Paris Saint-Germain,2024,25722316
7439,Florian Brown,Italy,Central Midfield,Chelsea FC,2024,24236723
7440,Florian Rossi,Germany,Centre-Forward,Everton FC,2023,5687482
7441,Hugo Bakker,Spain,Left Winger,SL Benfica,2024,6913780
7442,Hugo Rossi,Brazil,Central Midfield,AC Milan,2024,13651043
7443,Sven Silva,Brazil,Goalkeeper,Real Sociedad,2024,4461380
7444,Enzo Schmidt,France,Left Winger,Borussia Dortmund,2024,12574087
7445,Diogo Costa,Germany,Attacking Midfield,Man United,2022,47919951
7446,Kai Silva,Brazil,Central Midfield,Ajax Amsterdam,2024,8670574
7447,Liam Muller,Portugal,Left-Back,AS Roma,2023,7699991
7448,Liam Jones,France,Right Winger,Man City,2023,27371558
7449,Javier Silva,Brazil,Goalkeeper,Inter Milan,2022,24087069
7450,Arthur Fernandez,Croatia,Centre-Back,SL Benfica,2024,12715369
7451,Arthur Brown,Brazil,Right-Back,Arsenal FC,2024,32028146
7452,Ben Garcia,France,Attacking Midfield,Tottenham Hotspur,2023,10689117
7453,Sven Muller,Brazil,Attacking Midfield,Borussia Dortmund,2023,9832591
7454,Sven Brown,Croatia,Right-Back,Arsenal FC,2023,11891930
7455,Antonio Dubois,Italy,Central Midfield,Man City,2022,30910836
7456,Ben Santos,Belgium,Left-Back,Arsenal FC,2023,32368668
7457,Owen Costa,Belgium,Defensive Midfield,Ajax Amsterdam,2024,10018035
7458,Ben Silva,Belgium,Centre-Forward,AC Milan,2022,19040041
7459,Hugo Schmidt,England,Right Winger,Man United,2024,29412193
7460,Antonio Schmidt,Brazil,Left Winger,Aston Villa,2023,5575773
7461,Enzo Jones,England,Goalkeeper,Sevilla FC,2022,14468079
7462,Mateo Silva,Spain,Right-Back,Olympique Lyon,2023,6343543
7463,Sven Williams,France,Central Midfield,Paris Saint-Germain,2024,44077235
7464,Javier Muller,France,Attacking Midfield,AS Roma,2024,10771911
7465,Liam Costa,France,Left-Back,Tottenham Hotspur,2022,5995024
7466,Arthur Williams,England,Left Winger,Tottenham Hotspur,2023,18565762
7467,Mateo Williams,France,Centre-Forward,RB Leipzig,2022,15465930
7468,Liam Santos,Netherlands,Centre-Back,Chelsea FC,2024,24784109
7469,Hugo Rossi,Belgium,Attacking Midfield,Liverpool FC,2023,56507825
7470,Hugo Brown,France,Left Winger,Ajax Amsterdam,2022,13528391
7471,Hugo Santos,Senegal,Goalkeeper,Inter Milan,2023,20831802
7472,Javier Muller,France,Left-Back,RB Leipzig,2023,6129673
7473,Sven Brown,Spain,Attacking Midfield,Bayern Munich,2023,39452496
7474,Florian Schmidt,Germany,Defensive Midfield,Olympique Lyon,2022,7262847
7475,Diogo Santos,Belgium,Attacking Midfield,Man City,2022,45197543
7476,Kai Garcia,Italy,Centre-Forward,Borussia Dortmund,2024,19208796
7477,Mateo Rossi,Germany,Attacking Midfield,Olympique Marseille,2023,4104919
7478,Kai Silva,Senegal,Left-Back,Man United,2024,25981088
7479,Ben Bakker,Brazil,Centre-Forward,Chelsea FC,2024,18335166
7480,Enzo Bakker,Brazil,Centre-Forward,SSC Napoli,2024,15850974
7481,Enzo Muller,Argentina,Attacking Midfield,Tottenham Hotspur,2023,13432179
7482,Hugo Jones,Argentina,Centre-Forward,Atlético de Madrid,2023,26305866
7483,Ben Williams,Spain,Left-Back,Real Sociedad,2024,674157
7484,Florian Schmidt,Netherlands,Defensive Midfield,SL Benfica,2022,5095000
7485,Diogo Fernandez,France,Goalkeeper,Juventus FC,2024,22566855
7486,Owen Garcia,Argentina,Right Winger,Ajax Amsterdam,2022,4908519
7487,Arthur Schmidt,Netherlands,Goalkeeper,FC Porto,2022,5329109
7488,Owen Silva,England,Left Winger,FC Porto,2024,7715753
7489,Leo Dubois,England,Left-Back,Juventus FC,2024,26095477
7490,Arthur Dubois,France,Centre-Back,Bayern Munich,2023,53755403
7491,Hugo Muller,Germany,Central Midfield,Chelsea FC,2024,30842619
7492,Florian Dubois,Germany,Right-Back,Arsenal FC,2022,19047117
7493,Diogo Silva,France,Right-Back,Crystal Palace,2024,8517610
7494,Florian Garcia,Spain,Centre-Forward,West Ham United,2023,3715682
7495,Arthur Fernandez,Spain,Centre-Forward,Everton FC,2024,8827989
7496,Ben Williams,France,Attacking Midfield,Leicester City,2024,7788867
7497,Florian Fernandez,Germany,Centre-Back,Bayern Munich,2023,26068257
7498,Enzo Rossi,Uruguay,Left-Back,Borussia Dortmund,2022,17324713
7499,Hugo Costa,Brazil,Left-Back,Bayer 04 Leverkusen,2024,9701823
7500,Leo Costa,Brazil,Attacking Midfield,Olympique Marseille,2022,7521655
7501,Hugo Bakker,Brazil,Goalkeeper,RB Leipzig,2022,6903848
7502,Florian Santos,Portugal,Left-Back,Inter Milan,2022,25393875
7503,Kai Santos,Brazil,Attacking Midfield,AC Milan,2022,10325947
7504,Arthur Williams,Uruguay,Attacking Midfield,Everton FC,2022,8457449
7505,Hugo Costa,Italy,Left Winger,Everton FC,2024,10362414
7506,Owen Brown,Brazil,Left Winger,Villarreal CF,2023,3068024
7507,Ben Williams,Netherlands,Defensive Midfield,Man United,2022,34184322
7508,Liam Costa,Brazil,Centre-Forward,Aston Villa,2023,5081048
7509,Javier Dubois,England,Left-Back,SSC Napoli,2023,9986329
7510,Enzo Santos,Colombia,Defensive Midfield,Real Sociedad,2022,8071199
7511,Diogo Rossi,Italy,Centre-Forward,Real Madrid,2023,30496542
7512,Liam Garcia,Portugal,Right Winger,RB Leipzig,2022,23772228
7513,Hugo Bakker,Brazil,Left Winger,Chelsea FC,2024,14180721
7514,Arthur Bakker,Colombia,Goalkeeper,AC Milan,2024,13357884
7515,Ben Williams,England,Right Winger,Sevilla FC,2023,13714094
7516,Mateo Jones,Brazil,Attacking Midfield,AS Roma,2024,4248941
